title,release_date,rating,description,metascore
One Piece: Grand Battle,2005-09-07,T,"Ahoy there mi hearties! In a world of pirates, one man wants to become the greatest of them all: Monkey D. Luffy. Join Luffy as he sets out to sea in a rowboat, in search of ""One Piece,"" the greatest treasure in the world. 16 playable pirates with 32 additional support characters from the TV show. 6 game play modes including Grand Battle and 2 player Versus Mode. Interactive 3D environments: pick up objects and use them to attack your opponent. 7 environments in which to battle your opponents, all faithfully recreated from the TV series. Each character has more than 20 regular moves, as well as special attacks and ultimate attacks. Unlock hidden features such as additional characters, costumes, items and mini-games. Collect items and gimmicks to power up or increase your skills. [Bandai]",67
Star Fox: Assault,2005-02-14,T,"Team Star Fox is back for more intense combat as they engage a new threat by air and by land. A few years after disaster was barely averted on Dinosaur Planet, Lylat Central Command gets wind of a new threat spreading throughout the solar system. The Star Fox team--composed of classic team members Fox McCloud, Slippy Toad, Peppy Hare, and Falco Lombardi, along with some new faces--is sent in to engage this new enemy. Now, as part of the Star Fox team, you can participate in solo or co-op missions or plug in with up to three other players.",67
Ice Age 2: The Meltdown,2006-03-14,E10,"Their world is melting, and your Ice Age 2 The Meltdown pals need help escaping the biggest flash flood in prehistory. Swim, splash, and scurry through all the action and adventure from the new Ice Age 2 The Meltdown movie and unearth fun, laughter and surprises along the way. Play as Scrat, along with your favorite heroes from the film. Dive into a huge variety of exciting mini-games, like Sid's Slippery Sloth Slide Challenge. Journey through the amazing worlds of the Ice Age 2 The Meltdown movie... and new ones too.",67
Disney/Pixar The Incredibles: Rise of the Underminer,2005-11-01,E10,"When the evil Underminer rises to the surface with a sinister plan to rule the world, it's up to Mr. Incredible and his super cool pal Frozone to save the day. While Mrs. Incredible, Violet, Dash, and Jack-Jack take care of things topside, Mr. Incredible and Frozone race underground to put a stop to the Underminer's dastardly plans and bury the diabolitical baddie once and for all! All-new action/adventure game. Play as Mr. Incredible or Frozone at anytime. Cooperative game-play with the ability to switch characters at any point in the game. Update your character's moves and abilities as you progress through the game.",67
Star Wars: Bounty Hunter,2002-12-07,T,"The hunt begins.  You are Jango Fett, the galaxy's most dangerous bounty hunter, hired to hunt down the elusive leader of a mysterious cult--dead or alive.  Through 18 action-packed levels across six diverse worlds, face off against galactic scum, fearsome beasts, and brutal competition that stand between you and your prey: a deranged dark Jedi.  This hunt will lead you to the darkest corners of the Star Wars universe where no one else has dared to go, but you are the fearless, ruthless, and relentless Jango Fett.  For the galaxy's most wanted, there is no place to hide.",67
Go! Go! Hypergrind,2003-11-18,T,"SPUMCO is holding auditions for an upcoming action feature called Hypergrind, in which the main character will be an animated skateboarder capable of performing wild tricks. As the character of your choice, you'll enroll in SPUMCO's newly founded stunt school where you'll compete against other outrageous characters while pulling off fantastic tricks on eight movie sets. The one to graduate at the top of the class earns the right to star in the upcoming show. How well you perform during the audition process and in stunt school will determine how lucrative a contract you're offered.",67
Mystic Heroes,2002-09-30,T,"In Mystic Heroes, it's up to you to find hidden Runes that will help you defeat an enemy army. As one of four main characters, you'll battle through Mt. Hoshin, Mt. Senkai, and The City of the Ancients. In each stage, you must equip your Runes strategically in order to defeat powerful enemies and bosses. The more Runes you gather, the more spells you unlock and levels you advance. There are 70 total Runes hidden throughout the single-player missions and multiplayer modes.",67
Ultimate Fighting Championship: Throwdown,2002-07-29,T,"Features actual UFC champions and all the real, unbelievable mixed martial arts moves found in the Octagon. Using incredible deep offensive and defensive strategies, players can string limitless combos together and exploit the fighting technique that most suits their personal style. Features the top ranked fighters in the world Tito Ortiz and Chuck Liddell. [Crave Entertainment]",67
Harry Potter and the Prisoner of Azkaban,2004-06-02,E,"For the first time gamers will play as friends Ron Weasley and Hermione Granger as well as Harry Potter, switching between characters and utilizing their key attributes and skills to resolve challenges and overcome enemies. The three friends will need to combine their strengths and master a variety of new spells as they face Harry's most terrifying opponents yet: the escaped convict Sirius Black and the Dementors, the sinister guards of Azkaban prison. From the opening scene on the Hogwarts Express to the climatic finale on the shore of the great lake at Hogwarts, the Harry Potter and the Prisoner of Azkaban videogame will immerse players in the magical world of Harry Potter. Players will unravel the mystery surrounding Sirius Black and his escape from the infamous wizard prison Azkaban, as they take part in the most exciting and challenging Harry Potter videogame adventure yet. Gamers will encounter a host of new characters and creatures, engage in a variety of sub-quests, fly on a Hippogriff, reveal the secrets of the Marauder's Map, and take on their friends in multiple two-player challenges. [Electroinc Arts]",67
ZooCube,2002-05-05,E,"ZooCube tests your reflexes with fast-paced puzzle action. Simple to learn, but tough to master, ZooCube features a variety of 3D puzzles that you can solve by yourself or cooperatively with a friend. You can even challenge your friend in head-to-head multiplayer mode or try out 11 other different modes. In this intense puzzle experience, you must rotate the puzzles and collect special power-ups and bonuses to keep the action going.",67
The Simpsons: Road Rage,2001-12-17,T,"Mr.  Burns is up to his greedy ways in Simpsons Road Rage, purchasing Springfield's busses and jacking up the fares.  Now, Springfield residents must turn their cars into cabs and work the streets.  Hopefully, making enough money to buy back the busses before the clock runs out.  Choose from over 30 of your favorite Simpsons characters and brave the jam-packed streets of six huge levels, performing big-air and powerslide stunts.  Compete for passengers in two-player, split screen action.  Go on a road rage, Simpsons-style.",67
